时间,地区,0#柴油_价格,0#柴油_上期价格,0#柴油_涨跌,89#汽油_价格,89#汽油_上期价格,89#汽油_涨跌,92#汽油_价格,92#汽油_上期价格,92#汽油_涨跌,95#汽油_价格,95#汽油_上期价格,95#汽油_涨跌,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2018-01-27 00:00:00,浙江,6.64,6.44,0.20,6.50,6.32,0.18,7.01,6.81,0.20,7.45,7.25,0.20,5715,2018-01-27 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-27 00:00:00,内蒙古,6.55,6.50,0.05,,,,6.97,6.92,0.05,7.38,7.33,0.05,5716,2018-01-27 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-27 00:00:00,新疆,6.51,6.46,0.05,,,,6.93,6.88,0.05,,,,5717,2018-01-27 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,安徽,6.64,6.48,0.16,6.50,6.37,0.13,6.95,6.80,0.15,7.45,7.29,0.16,5718,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,海南,6.69,6.54,0.15,7.48,7.35,0.13,8.10,7.95,0.15,8.59,8.44,0.15,5719,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,河北,6.60,6.45,0.15,6.46,6.33,0.13,6.97,6.83,0.14,7.37,7.21,0.16,5720,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,河南,6.59,6.44,0.15,,,,6.99,6.84,0.15,7.46,7.31,0.15,5721,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,黑龙江,6.42,6.27,0.15,,,,6.96,6.82,0.14,7.45,,,5722,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,湖北,6.59,6.44,0.15,,,,6.99,6.85,0.14,7.48,7.33,0.15,5723,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,福建,6.60,6.45,0.15,6.47,6.34,0.13,6.95,6.81,0.14,7.42,7.27,0.15,5724,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,甘肃,6.50,6.29,0.21,6.45,6.26,0.19,6.87,6.68,0.19,7.35,7.13,0.22,5725,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,广东,6.61,6.46,0.15,6.50,6.37,0.13,7.00,6.86,0.14,7.59,7.43,0.16,5726,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,广西,6.66,6.51,0.15,6.56,6.42,0.14,7.04,6.90,0.14,7.61,7.45,0.16,5727,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,贵州,6.71,6.56,0.15,6.71,6.57,0.14,7.11,6.96,0.15,7.51,7.36,0.15,5728,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,湖南,6.67,6.51,0.16,6.50,6.37,0.13,6.94,6.79,0.15,7.38,7.22,0.16,5729,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,吉林,6.52,6.37,0.15,,,,6.95,6.80,0.15,7.49,7.34,0.15,5730,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,江苏,6.57,6.42,0.15,6.52,6.38,0.14,6.96,6.81,0.15,7.40,7.25,0.15,5731,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,江西,6.65,6.49,0.16,6.46,6.32,0.14,6.95,6.80,0.15,7.46,7.30,0.16,5732,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,辽宁,6.51,6.36,0.15,,,,6.95,6.80,0.15,7.42,,,5733,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,宁夏,6.49,6.35,0.14,6.50,6.36,0.14,6.89,6.75,0.14,7.28,7.13,0.15,5734,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,青海,6.53,6.38,0.15,6.51,6.38,0.13,6.94,6.79,0.15,7.44,7.28,0.16,5735,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,山东,6.59,6.44,0.15,6.47,6.34,0.13,6.96,6.82,0.14,7.47,7.31,0.16,5736,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,山西,6.66,6.51,0.15,6.49,6.36,0.13,6.94,6.79,0.15,7.49,7.33,0.16,5737,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,陕西,6.50,6.35,0.15,6.48,6.35,0.13,6.87,6.73,0.14,7.26,7.11,0.15,5738,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,四川,6.70,6.55,0.15,6.57,6.44,0.13,7.01,6.87,0.14,7.56,7.40,0.16,5739,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,西藏,7.09,6.95,0.14,7.36,7.23,0.13,7.80,7.66,0.14,8.24,8.09,0.15,5740,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,云南,6.68,6.53,0.15,6.56,6.43,0.13,7.13,6.98,0.15,7.65,7.49,0.16,5741,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,上海,6.58,6.43,0.15,6.48,6.35,0.13,6.95,6.80,0.15,7.39,7.24,0.15,5742,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,重庆,6.68,6.53,0.15,6.67,6.53,0.14,7.05,6.91,0.14,7.45,7.30,0.15,5743,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,北京,6.64,6.49,0.15,6.54,6.40,0.14,6.98,6.84,0.14,7.43,7.28,0.15,5744,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,天津,6.60,6.45,0.15,6.46,6.33,0.13,6.97,6.83,0.14,7.37,7.21,0.16,5745,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,内蒙古,6.50,6.35,0.15,,,,6.92,6.77,0.15,7.33,7.18,0.15,5746,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2018-01-13 00:00:00,新疆,6.46,6.31,0.15,,,,6.88,6.73,0.15,,,,5747,2018-01-13 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,安徽,6.48,6.42,0.06,6.37,6.32,0.05,6.80,6.75,0.05,7.29,7.24,0.05,5748,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,海南,6.54,6.48,0.06,7.35,7.30,0.05,7.95,7.90,0.05,8.44,8.38,0.06,5749,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,河北,6.45,6.39,0.06,6.33,6.28,0.05,6.83,6.77,0.06,7.21,7.15,0.06,5750,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,河南,6.44,6.38,0.06,,,,6.84,6.79,0.05,7.31,7.25,0.06,5751,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,黑龙江,6.27,6.21,0.06,,,,6.82,6.76,0.06,,,,5752,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,湖北,6.44,6.38,0.06,,,,6.85,6.79,0.06,7.33,7.27,0.06,5753,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,福建,6.45,6.39,0.06,6.34,6.29,0.05,6.81,6.75,0.06,7.27,7.21,0.06,5754,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,广东,6.46,6.40,0.06,6.37,6.31,0.06,6.86,6.80,0.06,7.43,7.37,0.06,5755,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,广西,6.51,6.45,0.06,6.42,6.37,0.05,6.90,6.84,0.06,7.45,7.39,0.06,5756,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,贵州,6.56,6.50,0.06,6.57,6.52,0.05,6.96,6.91,0.05,7.36,7.30,0.06,5757,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,湖南,6.51,6.45,0.06,6.37,6.32,0.05,6.79,6.74,0.05,7.22,7.16,0.06,5758,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,吉林,6.37,6.31,0.06,,,,6.80,6.74,0.06,7.34,7.28,0.06,5759,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,江苏,6.42,6.36,0.06,6.38,6.33,0.05,6.81,6.76,0.05,7.25,7.19,0.06,5760,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,江西,6.49,6.43,0.06,6.32,6.27,0.05,6.80,6.75,0.05,7.30,7.24,0.06,5761,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,辽宁,6.36,6.30,0.06,,,,6.80,6.75,0.05,,,,5762,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,宁夏,6.35,6.29,0.06,6.36,6.31,0.05,6.75,6.69,0.06,7.13,7.07,0.06,5763,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,青海,6.38,6.32,0.06,6.38,6.32,0.06,6.79,6.74,0.05,7.28,7.22,0.06,5764,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,山东,6.44,6.38,0.06,6.34,6.28,0.06,6.82,6.76,0.06,7.31,7.25,0.06,5765,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,山西,6.51,6.45,0.06,6.36,6.31,0.05,6.79,6.74,0.05,7.33,7.27,0.06,5766,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,陕西,6.35,6.29,0.06,6.35,6.30,0.05,6.73,6.67,0.06,7.11,7.05,0.06,5767,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,四川,6.55,6.49,0.06,6.44,6.39,0.05,6.87,6.82,0.05,7.40,7.34,0.06,5768,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,西藏,6.95,6.89,0.06,7.23,7.18,0.05,7.66,7.61,0.05,8.09,8.03,0.06,5769,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,云南,6.53,6.47,0.06,6.43,6.38,0.05,6.98,6.93,0.05,7.49,7.43,0.06,5770,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,上海,6.43,6.37,0.06,6.35,6.29,0.06,6.80,6.75,0.05,7.24,7.18,0.06,5771,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,重庆,6.53,6.47,0.06,6.53,6.48,0.05,6.91,6.85,0.06,7.30,7.24,0.06,5772,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,北京,6.49,6.43,0.06,6.40,6.35,0.05,6.84,6.78,0.06,7.28,7.22,0.06,5773,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,天津,6.45,6.39,0.06,6.33,6.28,0.05,6.83,6.77,0.06,7.21,7.15,0.06,5774,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,浙江,6.44,6.38,0.06,6.32,6.26,0.06,6.81,6.76,0.05,7.25,7.19,0.06,5775,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,内蒙古,6.35,6.29,0.06,,,,6.77,6.72,0.05,7.18,7.12,0.06,5776,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-12-29 00:00:00,新疆,6.31,6.25,0.06,,,,6.73,6.66,0.07,,,,5777,2017-12-29 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,安徽,6.42,6.21,0.21,6.32,6.12,0.20,6.75,6.54,0.21,7.24,7.01,0.23,5778,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,海南,6.48,6.26,0.22,7.30,7.10,0.20,7.90,7.68,0.22,8.38,8.15,0.23,5779,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,河北,6.39,6.17,0.22,6.28,6.08,0.20,6.77,6.56,0.21,7.15,6.93,0.22,5780,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,河南,6.38,6.16,0.22,,,,6.79,6.57,0.22,7.25,7.02,0.23,5781,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,黑龙江,6.21,6.00,0.21,,,,6.76,6.55,0.21,,,,5782,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,湖北,6.38,6.17,0.21,,,,6.79,6.58,0.21,7.27,7.04,0.23,5783,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,福建,6.39,6.17,0.22,6.29,6.09,0.20,6.75,6.54,0.21,7.21,6.99,0.22,5784,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,甘肃,6.29,6.08,0.21,6.26,6.06,0.20,6.68,6.47,0.21,7.13,6.91,0.22,5785,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,广东,6.40,6.19,0.21,6.31,6.12,0.19,6.80,6.59,0.21,7.37,7.14,0.23,5786,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,广西,6.45,6.24,0.21,6.37,6.17,0.20,6.84,6.63,0.21,7.39,7.16,0.23,5787,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,贵州,6.50,6.28,0.22,6.52,6.32,0.20,6.91,6.70,0.21,7.30,7.07,0.23,5788,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,湖南,6.45,6.24,0.21,6.32,6.12,0.20,6.74,6.53,0.21,7.16,6.94,0.22,5789,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,吉林,6.31,6.10,0.21,,,,6.74,6.53,0.21,7.28,7.05,0.23,5790,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,江苏,6.36,6.14,0.22,6.33,6.13,0.20,6.76,6.55,0.21,7.19,6.96,0.23,5791,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,江西,6.43,6.22,0.21,6.27,6.08,0.19,6.75,6.54,0.21,7.24,7.02,0.22,5792,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,辽宁,6.30,6.09,0.21,,,,6.75,6.54,0.21,,,,5793,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,宁夏,6.29,6.07,0.22,6.31,6.11,0.20,6.69,6.48,0.21,7.07,6.85,0.22,5794,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,青海,6.32,6.11,0.21,6.32,6.12,0.20,6.74,6.52,0.22,7.22,6.99,0.23,5795,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,山东,6.38,6.17,0.21,6.28,6.09,0.19,6.76,6.55,0.21,7.25,7.03,0.22,5796,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,山西,6.45,6.23,0.22,6.31,6.11,0.20,6.74,6.53,0.21,7.27,7.05,0.22,5797,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,陕西,6.29,6.08,0.21,6.30,6.10,0.20,6.67,6.46,0.21,7.05,6.83,0.22,5798,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,四川,6.49,6.28,0.21,6.39,6.19,0.20,6.82,6.61,0.21,7.34,7.12,0.22,5799,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,西藏,6.89,6.68,0.21,7.18,6.98,0.20,7.61,7.40,0.21,8.03,7.81,0.22,5800,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,云南,6.47,6.26,0.21,6.38,6.18,0.20,6.93,6.71,0.22,7.43,7.21,0.22,5801,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,上海,6.37,6.15,0.22,6.29,6.10,0.19,6.75,6.53,0.22,7.18,6.95,0.23,5802,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,重庆,6.47,6.25,0.22,6.48,6.28,0.20,6.85,6.64,0.21,7.24,7.02,0.22,5803,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,北京,6.43,6.21,0.22,6.35,6.15,0.20,6.78,6.57,0.21,7.22,6.99,0.23,5804,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,天津,6.39,6.17,0.22,6.28,6.08,0.20,6.77,6.56,0.21,7.15,6.93,0.22,5805,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,浙江,6.38,6.16,0.22,6.26,6.07,0.19,6.76,6.55,0.21,7.19,6.96,0.23,5806,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,内蒙古,6.29,6.08,0.21,,,,6.72,6.50,0.22,7.12,6.89,0.23,5807,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-17 00:00:00,新疆,6.25,5.97,0.28,,,,6.66,6.34,0.32,,,,5808,2017-11-17 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-03 00:00:00,安徽,6.21,5.94,0.27,6.12,6.01,0.11,6.54,6.42,0.12,7.01,6.89,0.12,5809,2017-11-03 00:00:00,1,0,2024-06-24 17:23:16,0,2024-06-24 17:23:16,,,
2017-11-03 00:00:00,海南,6.26,6.13,0.13,7.10,6.99,0.11,7.68,7.56,0.12,8.15,8.02,0.13,5810,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,河北,6.17,5.90,0.27,6.08,5.97,0.11,6.56,6.44,0.12,6.93,6.80,0.13,5811,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,河南,6.16,6.03,0.13,,,,6.57,6.45,0.12,7.02,6.89,0.13,5812,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,黑龙江,6.00,,,,,,6.55,,,,,,5813,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,湖北,6.17,6.04,0.13,,,,6.58,6.45,0.13,7.04,6.91,0.13,5814,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,福建,6.17,6.04,0.13,6.09,5.98,0.11,6.54,6.42,0.12,6.99,6.86,0.13,5815,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,甘肃,6.08,5.96,0.12,6.06,5.95,0.11,6.47,6.35,0.12,6.91,6.78,0.13,5816,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,广东,6.19,6.06,0.13,6.12,6.01,0.11,6.59,6.47,0.12,7.14,7.01,0.13,5817,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,广西,6.24,6.11,0.13,6.17,6.06,0.11,6.63,6.51,0.12,7.16,7.04,0.12,5818,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,贵州,6.28,6.16,0.12,6.32,6.20,0.12,6.70,6.57,0.13,7.07,6.95,0.12,5819,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,湖南,6.24,6.11,0.13,6.12,6.01,0.11,6.53,6.41,0.12,6.94,6.81,0.13,5820,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,吉林,6.10,5.84,0.26,,,,6.53,6.41,0.12,7.05,6.92,0.13,5821,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,江苏,6.14,6.01,0.13,6.13,6.02,0.11,6.55,6.43,0.12,6.96,6.83,0.13,5822,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,江西,6.22,5.95,0.27,6.08,5.97,0.11,6.54,6.42,0.12,7.02,6.89,0.13,5823,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,辽宁,6.09,,,,,,6.54,,,,,,5824,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,宁夏,6.07,5.95,0.12,6.11,6.00,0.11,6.48,6.36,0.12,6.85,6.72,0.13,5825,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,青海,6.11,5.98,0.13,6.12,6.01,0.11,6.52,6.40,0.12,6.99,6.86,0.13,5826,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,山东,6.17,5.90,0.27,6.09,5.97,0.12,6.55,6.43,0.12,7.03,6.90,0.13,5827,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,山西,6.23,6.10,0.13,6.11,6.00,0.11,6.53,6.41,0.12,7.05,6.92,0.13,5828,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,陕西,6.08,5.95,0.13,6.10,5.99,0.11,6.46,6.34,0.12,6.83,6.70,0.13,5829,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,四川,6.28,6.15,0.13,6.19,6.08,0.11,6.61,6.49,0.12,7.12,6.99,0.13,5830,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,西藏,6.68,6.55,0.13,6.98,6.87,0.11,7.40,7.28,0.12,7.81,7.69,0.12,5831,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,云南,6.26,6.13,0.13,6.18,6.07,0.11,6.71,6.59,0.12,7.21,7.08,0.13,5832,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,上海,6.15,6.02,0.13,6.10,5.98,0.12,6.53,6.41,0.12,6.95,6.82,0.13,5833,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,重庆,6.25,6.13,0.12,6.28,6.17,0.11,6.64,6.52,0.12,7.02,6.89,0.13,5834,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,北京,6.21,6.08,0.13,6.15,6.04,0.11,6.57,6.45,0.12,6.99,6.86,0.13,5835,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
2017-11-03 00:00:00,天津,6.17,6.04,0.13,6.08,5.97,0.11,6.56,6.44,0.12,6.93,6.80,0.13,5836,2017-11-03 00:00:00,1,0,2024-06-24 17:23:21,0,2024-06-24 17:23:21,,,
